time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T17:39:02.931Z,62.2783,-149.9772,19,1,ml,,,,0.4,ak,ak0198jwbaad,2019-07-05T17:41:59.653Z,"8km SE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-05T17:38:27.010Z,35.7211667,-117.5076667,7.58,1.14,ml,13,100,0.1193,0.17,ci,ci38453567,2019-07-05T17:42:05.841Z,"11km WSW of Searles Valley, CA",earthquake,0.38,1.45,0.221,11,automatic,ci,ci
2019-07-05T17:37:22.840Z,35.5758324,-117.5713348,10.74,1.27,ml,15,134,0.08959,0.14,ci,ci38453559,2019-07-05T17:41:00.832Z,"11km ESE of Ridgecrest, CA",earthquake,0.69,1,0.093,2,automatic,ci,ci
2019-07-05T17:36:28.080Z,35.776,-117.5533333,5.49,1.53,ml,21,84,0.0535,0.15,ci,ci38453551,2019-07-05T17:40:19.828Z,"14km W of Searles Valley, CA",earthquake,0.28,0.78,0.187,24,automatic,ci,ci
2019-07-05T17:35:35.330Z,35.7968333,-117.6121667,4.72,1.43,ml,20,73,0.02231,0.15,ci,ci38453543,2019-07-05T17:39:21.823Z,"19km W of Searles Valley, CA",earthquake,0.25,0.6,0.119,18,automatic,ci,ci
2019-07-05T17:33:57.120Z,35.7568333,-117.5553333,8.1,1.2,ml,12,156,0.06805,0.1,ci,ci38453535,2019-07-05T17:37:26.807Z,"14km W of Searles Valley, CA",earthquake,0.35,0.69,0.17,5,automatic,ci,ci
2019-07-05T17:33:28.760Z,35.7575,-117.5568333,8.19,1.3,ml,19,87,0.06687,0.2,ci,ci38453527,2019-07-05T17:37:11.807Z,"14km W of Searles Valley, CA",earthquake,0.42,1.08,0.167,15,automatic,ci,ci
2019-07-05T17:33:18.782Z,63.2857,-151.0699,16,0.8,ml,,,,0.65,ak,ak0198jwa17a,2019-07-05T17:37:37.728Z,"106km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-05T17:31:39.730Z,35.7216667,-117.5456667,2.41,2.47,ml,29,73,0.1029,0.15,ci,ci38453519,2019-07-05T17:41:58.660Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.6,0.181,24,automatic,ci,ci
2019-07-05T17:31:11.790Z,35.7468333,-117.5268333,6.1,0.97,ml,10,166,0.08961,0.16,ci,ci38453511,2019-07-05T17:34:51.790Z,"11km WSW of Searles Valley, CA",earthquake,0.51,1.79,0.079,9,automatic,ci,ci
2019-07-05T17:29:51.140Z,35.6048333,-117.5906667,1.88,1.25,ml,18,100,0.1063,0.23,ci,ci38453503,2019-07-05T17:33:33.452Z,"8km ESE of Ridgecrest, CA",earthquake,0.34,0.58,0.218,15,automatic,ci,ci
2019-07-05T17:29:08.110Z,35.5746667,-117.6096667,3.25,1.17,ml,19,82,0.1118,0.15,ci,ci38453495,2019-07-05T17:32:51.772Z,"8km SE of Ridgecrest, CA",earthquake,0.28,1.03,0.238,18,automatic,ci,ci
2019-07-05T17:28:30.750Z,35.7313333,-117.5438333,9.78,1.13,ml,15,156,0.09486,0.16,ci,ci38453487,2019-07-05T17:32:14.879Z,"13km WSW of Searles Valley, CA",earthquake,0.42,1.05,0.16,9,automatic,ci,ci
2019-07-05T17:27:29.740Z,35.7481667,-117.5826667,2.94,2.12,ml,26,59,0.0685,0.2,ci,ci38453479,2019-07-05T17:31:15.768Z,"16km W of Searles Valley, CA",earthquake,0.29,0.63,0.111,26,automatic,ci,ci
2019-07-05T17:26:39.960Z,35.777,-117.5898333,5.07,0.97,ml,9,241,0.03916,0.13,ci,ci38453471,2019-07-05T17:30:26.762Z,"17km W of Searles Valley, CA",earthquake,1.31,0.48,0.161,8,automatic,ci,ci
2019-07-05T17:24:45.240Z,35.7548333,-117.5661667,5.24,2.05,ml,24,68,0.0659,0.15,ci,ci38453463,2019-07-05T17:35:49.320Z,"15km W of Searles Valley, CA",earthquake,0.25,1.06,0.129,26,automatic,ci,ci
2019-07-05T17:23:44.060Z,35.6995,-117.4858333,2.46,2.07,ml,27,64,0.1144,0.17,ci,ci38453455,2019-07-05T17:34:46.830Z,"11km SW of Searles Valley, CA",earthquake,0.27,0.66,0.18,25,automatic,ci,ci
2019-07-05T17:22:39.190Z,35.7821667,-117.6013333,7.63,1.3,ml,17,138,0.03365,0.16,ci,ci38453447,2019-07-05T17:26:22.536Z,"18km W of Searles Valley, CA",earthquake,0.3,0.71,0.149,16,automatic,ci,ci
2019-07-05T17:22:32.990Z,40.4308319,-124.1415024,27.4,2.29,md,13,80,0.02089,0.08,nc,nc73207941,2019-07-05T18:20:03.031Z,"8km SSW of Rio Dell, CA",earthquake,0.63,1.41,0.05,9,automatic,nc,nc
2019-07-05T17:21:37.290Z,35.7248333,-117.5335,4.53,1.85,ml,20,79,0.1046,0.2,ci,ci38453439,2019-07-05T17:30:53.725Z,"13km WSW of Searles Valley, CA",earthquake,0.36,0.86,0.13,26,automatic,ci,ci
2019-07-05T17:20:24.340Z,35.651,-117.536,7.53,1.09,ml,18,91,0.08808,0.16,ci,ci38453431,2019-07-05T17:23:51.698Z,"13km ENE of Ridgecrest, CA",earthquake,0.29,1.29,0.147,9,automatic,ci,ci
2019-07-05T17:19:39.300Z,35.7611667,-117.5723333,7.85,2.04,ml,17,83,0.05818,0.19,ci,ci38453423,2019-07-05T17:23:38.697Z,"15km W of Searles Valley, CA",earthquake,0.37,0.95,0.163,3,automatic,ci,ci
2019-07-05T17:19:17.100Z,35.746,-117.5785,3.48,2.02,ml,30,59,0.07129,0.18,ci,ci38453415,2019-07-05T17:29:40.300Z,"16km W of Searles Valley, CA",earthquake,0.24,0.83,0.112,26,automatic,ci,ci
2019-07-05T17:18:27.980Z,35.5818329,-117.6161652,7.95,1.73,ml,26,87,0.1154,0.15,ci,ci38453407,2019-07-05T17:22:14.688Z,"7km SE of Ridgecrest, CA",earthquake,0.28,1.23,0.193,17,automatic,ci,ci
2019-07-05T17:17:39.220Z,35.665,-117.5608333,6.08,1.84,ml,23,87,0.1122,0.2,ci,ci38453399,2019-07-06T19:32:28.329Z,"12km ENE of Ridgecrest, CA",earthquake,0.3,1.53,0.119,26,automatic,ci,ci
2019-07-05T17:17:22.450Z,35.6969986,-117.4736633,9.37,1.54,ml,15,204,0.1107,0.09,ci,ci38453391,2019-07-05T17:21:19.685Z,"10km SW of Searles Valley, CA",earthquake,1.08,1.33,0.278,7,automatic,ci,ci
2019-07-05T17:16:12.530Z,35.7275,-117.5325,6.32,1,ml,9,160,0.1027,0.09,ci,ci38453383,2019-07-05T17:19:42.537Z,"12km WSW of Searles Valley, CA",earthquake,0.35,1.05,0.142,6,automatic,ci,ci
2019-07-05T17:16:00.310Z,35.7501667,-117.5758333,3.82,1.09,ml,14,96,0.06777,0.11,ci,ci38453375,2019-07-05T17:19:43.081Z,"16km W of Searles Valley, CA",earthquake,0.23,0.66,0.171,13,automatic,ci,ci
2019-07-05T17:15:06.970Z,35.764,-117.5665,3.79,1.34,ml,19,83,0.05746,0.16,ci,ci38453367,2019-07-05T17:18:47.530Z,"15km W of Searles Valley, CA",earthquake,0.29,0.71,0.178,16,automatic,ci,ci
2019-07-05T17:14:35.020Z,45.87,-111.37,6.11,0.95,ml,5,193,0.301,0.19,mb,mb80350909,2019-07-05T21:33:53.330Z,"3km WNW of Manhattan, Montana",earthquake,24.92,31.61,0.107,2,reviewed,mb,mb
2019-07-05T17:13:38.330Z,35.7525,-117.5736667,6.96,1.47,ml,10,150,0.06602,0.2,ci,ci38453359,2019-07-05T17:17:27.947Z,"15km W of Searles Valley, CA",earthquake,0.57,1.03,0.149,3,automatic,ci,ci
2019-07-05T17:13:19.330Z,35.6985,-117.505,4.49,1.27,ml,21,102,0.1171,0.16,ci,ci38453351,2019-07-05T17:16:51.235Z,"12km SW of Searles Valley, CA",earthquake,0.28,0.74,0.184,15,automatic,ci,ci
2019-07-05T17:10:31.280Z,35.6065,-117.588,4.68,1.82,ml,24,52,0.1044,0.12,ci,ci38453343,2019-07-05T17:25:15.886Z,"8km ESE of Ridgecrest, CA",earthquake,0.19,0.62,0.181,26,automatic,ci,ci
2019-07-05T17:10:20.080Z,35.597,-117.5856667,7.35,1.04,ml,12,118,0.1012,0.18,ci,ci38453335,2019-07-05T17:13:48.073Z,"9km ESE of Ridgecrest, CA",earthquake,0.38,1.93,0.131,11,automatic,ci,ci
2019-07-05T17:09:35.980Z,35.7616667,-117.5701667,7.59,1.11,ml,15,84,0.05836,0.16,ci,ci38453327,2019-07-05T17:13:16.783Z,"15km W of Searles Valley, CA",earthquake,0.42,0.88,0.204,11,automatic,ci,ci
2019-07-05T17:08:59.500Z,35.6875,-117.6033333,11.22,1.25,ml,13,127,0.1199,0.2,ci,ci38453319,2019-07-05T17:12:30.524Z,"10km NE of Ridgecrest, CA",earthquake,0.47,0.82,0.175,14,automatic,ci,ci
2019-07-05T17:08:50.300Z,46.7273333333333,-119.922333333333,9.39,1.65,ml,31,69,,0.19,uw,uw61533471,2019-07-05T17:23:00.946Z,"1km SW of Mattawa, Washington",earthquake,0.32,1.23,0.184450239743069,23,reviewed,uw,uw
2019-07-05T17:08:27.066Z,9.3864,87.106,10,5,mb,,47,6.675,0.65,us,us70004b9y,2019-07-06T13:57:43.228Z,"Bay of Bengal",earthquake,7.3,1.7,0.039,212,reviewed,us,us
2019-07-05T17:07:47.640Z,35.5916667,-117.5883333,8.8,1.04,ml,9,123,0.1029,0.14,ci,ci38453311,2019-07-05T17:11:22.917Z,"8km ESE of Ridgecrest, CA",earthquake,0.42,1.45,0.221,12,automatic,ci,ci
2019-07-05T17:06:12.840Z,35.6491667,-117.5385,4.49,1.32,ml,19,141,0.08817,0.15,ci,ci38453303,2019-07-05T17:09:57.706Z,"13km ENE of Ridgecrest, CA",earthquake,0.34,0.77,0.122,12,automatic,ci,ci
2019-07-05T17:04:53.930Z,35.744,-117.5633333,6.7,1.86,ml,23,86,0.07679,0.19,ci,ci38453295,2019-07-05T17:09:18.442Z,"15km W of Searles Valley, CA",earthquake,0.31,0.9,0.138,9,automatic,ci,ci
2019-07-05T17:03:35.980Z,35.7625008,-117.5723343,8.94,2.45,ml,10,216,0.05693,0.08,ci,ci38453287,2019-07-05T17:17:27.686Z,"15km W of Searles Valley, CA",earthquake,0.78,1.23,0.206,7,automatic,ci,ci
2019-07-05T17:02:36.530Z,35.6175003,-117.5821686,9.91,3.84,mw,69,33,0.1025,0.19,ci,ci38453279,2019-07-06T22:04:26.024Z,"8km E of Ridgecrest, CA",earthquake,0.18,0.49,,4,reviewed,ci,ci
2019-07-05T17:02:20.210Z,35.7485,-117.5813333,0.72,1.02,ml,11,147,0.06837,0.2,ci,ci38453271,2019-07-05T17:05:56.883Z,"16km W of Searles Valley, CA",earthquake,0.48,0.97,0.077,10,automatic,ci,ci
2019-07-05T17:01:39.380Z,35.5638333,-117.5953333,8.97,0.7,ml,8,143,0.1099,0.13,ci,ci38453255,2019-07-05T17:05:12.881Z,"10km SE of Ridgecrest, CA",earthquake,0.6,1.53,0.18,9,automatic,ci,ci
2019-07-05T17:00:00.010Z,35.7298333,-117.529,3.64,1.05,ml,17,94,0.1022,0.15,ci,ci38453247,2019-07-05T17:03:37.869Z,"12km WSW of Searles Valley, CA",earthquake,0.27,1.2,0.075,10,automatic,ci,ci
2019-07-05T16:57:34.850Z,35.6118333,-117.5796667,9.57,1.38,ml,17,95,0.09901,0.17,ci,ci38453239,2019-07-05T17:10:10.686Z,"9km E of Ridgecrest, CA",earthquake,0.33,0.93,0.222,19,automatic,ci,ci
2019-07-05T16:56:55.900Z,35.6678333,-117.5635,8.6,1.94,ml,25,86,0.1157,0.15,ci,ci38453231,2019-07-07T03:49:25.872Z,"11km ENE of Ridgecrest, CA",earthquake,0.23,0.9,0.157,26,automatic,ci,ci
2019-07-05T16:56:49.690Z,35.6876667,-117.4725,4.69,1,ml,19,111,0.1013,0.16,ci,ci38453223,2019-07-05T17:00:32.850Z,"11km SW of Searles Valley, CA",earthquake,0.33,0.78,0.227,5,automatic,ci,ci
2019-07-05T16:56:11.850Z,35.7561667,-117.5283333,7.52,0.77,ml,8,165,0.08184,0.13,ci,ci38453215,2019-07-05T16:59:41.316Z,"11km W of Searles Valley, CA",earthquake,0.48,1.2,0.122,6,automatic,ci,ci
2019-07-05T16:55:50.350Z,35.675,-117.2225,19.31,1.25,ml,8,292,0.2143,0.32,ci,ci38453207,2019-07-05T16:59:33.846Z,"17km SE of Trona, CA",earthquake,8.8,3.95,0.243,9,automatic,ci,ci
2019-07-05T16:55:14.740Z,35.7353333,-117.5306667,2.36,0.96,ml,13,140,0.09691,0.17,ci,ci38453199,2019-07-05T16:58:58.839Z,"12km WSW of Searles Valley, CA",earthquake,0.39,0.66,0.167,10,automatic,ci,ci
2019-07-05T16:54:53.170Z,35.7538333,-117.5663333,7.07,0.9,ml,10,142,0.06677,0.13,ci,ci38453191,2019-07-05T16:58:36.753Z,"15km W of Searles Valley, CA",earthquake,0.47,0.95,0.121,9,automatic,ci,ci
2019-07-05T16:52:43.160Z,35.7465,-117.5718333,0.28,0.97,ml,12,131,0.07218,0.21,ci,ci38453183,2019-07-05T16:56:33.587Z,"15km W of Searles Valley, CA",earthquake,0.63,31.61,0.136,10,automatic,ci,ci
2019-07-05T16:51:22.860Z,35.6748333,-117.5161667,4.68,1.64,ml,19,99,0.0985,0.23,ci,ci38453175,2019-07-05T16:55:09.794Z,"14km SW of Searles Valley, CA",earthquake,0.43,1.03,0.134,5,automatic,ci,ci
2019-07-05T16:50:55.840Z,35.7818333,-117.6106667,1.36,1.97,ml,22,75,0.03548,0.19,ci,ci38453167,2019-07-05T16:54:46.271Z,"19km W of Searles Valley, CA",earthquake,0.31,0.44,0.125,9,automatic,ci,ci
2019-07-05T16:50:31.140Z,35.6796667,-117.5043333,4.75,2.37,ml,31,63,0.0991,0.12,ci,ci38453159,2019-07-05T17:01:04.550Z,"13km SW of Searles Valley, CA",earthquake,0.19,0.71,0.166,26,automatic,ci,ci
2019-07-05T16:50:09.390Z,35.755,-117.5676667,3.55,1.11,ml,13,133,0.06529,0.15,ci,ci38453151,2019-07-05T16:53:56.168Z,"15km W of Searles Valley, CA",earthquake,0.33,1.03,0.132,11,automatic,ci,ci
2019-07-05T16:49:51.610Z,35.7511667,-117.552,8.36,1.04,ml,14,136,0.0743,0.22,ci,ci38453143,2019-07-05T16:53:35.265Z,"14km W of Searles Valley, CA",earthquake,0.51,1.59,0.142,11,automatic,ci,ci
2019-07-05T16:49:03.290Z,35.7438333,-117.5596667,8.15,1.18,ml,18,87,0.07807,0.19,ci,ci38453135,2019-07-05T16:52:52.761Z,"14km W of Searles Valley, CA",earthquake,0.37,1.21,0.068,10,automatic,ci,ci
2019-07-05T16:48:46.180Z,35.7305,-117.526,0.33,1.09,ml,11,120,0.103,0.21,ci,ci38453127,2019-07-05T16:52:35.622Z,"12km WSW of Searles Valley, CA",earthquake,0.47,31.61,0.122,12,automatic,ci,ci
2019-07-05T16:48:19.421Z,61.7491,-151.5857,89.2,2,ml,,,,0.52,ak,ak0198jvrte5,2019-07-05T16:54:19.262Z,"81km W of Willow, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-07-05T16:48:19.111Z,56.2549,164.2037,10,4.6,mb,,148,4.57,1.06,us,us70004b9c,2019-07-05T17:08:07.040Z,"107km E of Ust'-Kamchatsk Staryy, Russia",earthquake,12,1.9,0.094,34,reviewed,us,us
2019-07-05T16:48:09.150Z,46.3525,-120.375833333333,10.13,1.3,ml,11,166,,0.21,uw,uw61533466,2019-07-05T17:00:59.920Z,"5km WSW of Toppenish, Washington",earthquake,0.79,1.5,0.134782241997011,10,reviewed,uw,uw
2019-07-05T16:47:30.160Z,35.568,-117.6605,0.34,1.41,ml,12,208,0.1627,0.19,ci,ci38453119,2019-07-05T16:51:19.784Z,"6km SSE of Ridgecrest, CA",earthquake,1.22,31.61,0.14,21,automatic,ci,ci
2019-07-05T16:46:50.590Z,35.5751667,-117.6183333,6.19,0.79,ml,12,106,0.1087,0.21,ci,ci38453111,2019-07-05T16:50:31.984Z,"7km SE of Ridgecrest, CA",earthquake,0.57,2.15,0.117,7,automatic,ci,ci
2019-07-05T16:45:37.616Z,61.2859,-152.3821,4.3,1.3,ml,,,,0.78,ak,ak0198jvr7l8,2019-07-05T20:23:25.570Z,"92km N of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-05T16:44:20.900Z,35.7196667,-117.5245,2.09,1.09,ml,17,97,0.1128,0.19,ci,ci38453103,2019-07-05T16:47:51.132Z,"12km WSW of Searles Valley, CA",earthquake,0.35,0.61,0.165,14,automatic,ci,ci
2019-07-05T16:43:35.510Z,38.815834,-122.8249969,2.46,0.84,md,15,92,,0.03,nc,nc73207906,2019-07-05T17:45:04.642Z,"7km NW of The Geysers, CA",earthquake,0.3,0.8,0.05,4,automatic,nc,nc
2019-07-05T16:43:11.350Z,35.6366667,-117.6043333,7.66,1.86,ml,27,52,0.1262,0.23,ci,ci38453095,2019-07-05T16:50:06.895Z,"7km ENE of Ridgecrest, CA",earthquake,0.35,1.78,0.18,26,automatic,ci,ci
2019-07-05T16:41:13.300Z,35.6643333,-117.5616667,4.49,1.45,ml,20,86,0.1122,0.18,ci,ci38453087,2019-07-05T16:44:42.428Z,"11km ENE of Ridgecrest, CA",earthquake,0.26,0.83,0.146,21,automatic,ci,ci
2019-07-05T16:40:53.090Z,35.6858333,-117.4851667,7.7,0.92,ml,17,108,0.1009,0.17,ci,ci38453079,2019-07-05T16:44:39.337Z,"12km SW of Searles Valley, CA",earthquake,0.35,1.45,0.193,9,automatic,ci,ci
2019-07-05T16:39:28.140Z,35.76,-117.5615,10.66,1.18,ml,14,134,0.06286,0.25,ci,ci38453071,2019-07-05T16:43:11.059Z,"14km W of Searles Valley, CA",earthquake,0.58,1.06,0.174,14,automatic,ci,ci
2019-07-05T16:38:54.570Z,33.3723333,-116.3826667,11.34,0.7,ml,22,164,0.1078,0.13,ci,ci38453063,2019-07-05T16:42:36.615Z,"13km N of Borrego Springs, CA",earthquake,0.43,0.79,0.125,13,automatic,ci,ci
2019-07-05T16:38:53.370Z,35.741,-117.5845,3.2,1.23,ml,18,127,0.07533,0.16,ci,ci38453055,2019-07-05T16:42:36.004Z,"16km NNE of Ridgecrest, CA",earthquake,0.27,0.47,0.154,16,automatic,ci,ci
2019-07-05T16:37:36.280Z,35.7101667,-117.4848333,1.01,1.66,ml,22,84,0.1248,0.14,ci,ci38453047,2019-07-05T16:41:34.000Z,"10km SW of Searles Valley, CA",earthquake,0.26,0.59,0.128,27,automatic,ci,ci
2019-07-05T16:37:26.730Z,35.7203333,-117.542,3.05,1.17,ml,17,93,0.1054,0.13,ci,ci38453039,2019-07-05T16:41:05.931Z,"14km WSW of Searles Valley, CA",earthquake,0.25,1.2,0.082,10,automatic,ci,ci
2019-07-05T16:37:08.260Z,35.6518333,-117.567,11.31,1.12,ml,12,119,0.1074,0.15,ci,ci38453031,2019-07-05T16:40:51.929Z,"10km ENE of Ridgecrest, CA",earthquake,0.43,1.32,0.12,9,automatic,ci,ci
2019-07-05T16:36:09.280Z,35.7446667,-117.5755,3.33,2.38,ml,30,66,0.07314,0.17,ci,ci38453023,2019-07-05T16:46:44.420Z,"16km W of Searles Valley, CA",earthquake,0.25,0.91,0.178,25,automatic,ci,ci
2019-07-05T16:35:58.340Z,35.5706667,-117.6581667,2.18,1.26,ml,18,77,0.093,0.31,ci,ci38453015,2019-07-05T16:39:43.404Z,"6km SSE of Ridgecrest, CA",earthquake,0.65,0.92,0.11,13,automatic,ci,ci
2019-07-05T16:35:40.739Z,61.6009,-146.4833,30.2,1.4,ml,,,,0.68,ak,ak0198jvp2qh,2019-07-05T16:45:06.090Z,"52km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-05T16:34:45.070Z,35.6138333,-117.5905,8.95,1.41,ml,16,94,0.1081,0.2,ci,ci38453007,2019-07-05T16:38:27.845Z,"8km E of Ridgecrest, CA",earthquake,0.35,1.43,0.15,21,automatic,ci,ci
2019-07-05T16:34:32.620Z,35.7426667,-117.5545,7.24,1,ml,16,135,0.08087,0.19,ci,ci38452999,2019-07-05T16:38:05.827Z,"14km WSW of Searles Valley, CA",earthquake,0.45,1.26,0.062,11,automatic,ci,ci
2019-07-05T16:33:31.000Z,35.6775,-117.591,4.21,1.82,ml,29,66,0.1307,0.26,ci,ci38452991,2019-07-05T16:37:58.033Z,"10km NE of Ridgecrest, CA",earthquake,0.32,1.04,0.148,26,automatic,ci,ci
2019-07-05T16:32:33.630Z,35.612,-117.6035,1.81,0.84,ml,13,91,0.1179,0.26,ci,ci38452983,2019-07-05T16:36:16.237Z,"7km E of Ridgecrest, CA",earthquake,0.51,1.05,0.174,9,automatic,ci,ci
2019-07-05T16:30:56.070Z,35.7758333,-117.5791667,0.28,0.8,ml,13,130,0.04252,0.28,ci,ci38452975,2019-07-05T16:34:29.642Z,"16km W of Searles Valley, CA",earthquake,0.68,31.61,0.116,9,automatic,ci,ci
2019-07-05T16:29:34.350Z,35.7136667,-117.4975,6.95,1.42,ml,16,146,0.1301,0.28,ci,ci38452967,2019-07-05T16:33:13.822Z,"10km SW of Searles Valley, CA",earthquake,0.65,1.54,0.225,11,automatic,ci,ci
2019-07-05T16:28:59.250Z,35.7136667,-117.4651667,0.3,1.52,ml,21,112,0.1269,0.19,ci,ci38452959,2019-07-05T16:32:57.726Z,"8km SW of Searles Valley, CA",earthquake,0.37,31.61,0.122,24,automatic,ci,ci
2019-07-05T16:28:45.900Z,35.7465,-117.5556667,2.99,1.05,ml,14,135,0.07701,0.2,ci,ci38452951,2019-07-05T16:32:24.370Z,"14km W of Searles Valley, CA",earthquake,0.48,0.71,0.112,13,automatic,ci,ci
2019-07-05T16:24:11.090Z,35.6568333,-117.52,1.49,1.66,ml,21,82,0.08452,0.23,ci,ci38452943,2019-07-05T16:27:52.629Z,"15km ENE of Ridgecrest, CA",earthquake,0.36,0.88,0.152,25,automatic,ci,ci
2019-07-05T16:24:03.090Z,38.8224983,-122.810997,3.29,0.55,md,8,94,0.00115,0.02,nc,nc73207901,2019-07-05T17:14:03.475Z,"7km NW of The Geysers, CA",earthquake,0.48,1.78,,1,automatic,nc,nc
2019-07-05T16:23:10.270Z,35.6873333,-117.4968333,2.71,1.08,ml,14,105,0.1045,0.14,ci,ci38452935,2019-07-05T16:26:51.623Z,"12km SW of Searles Valley, CA",earthquake,0.4,0.66,0.146,10,automatic,ci,ci
2019-07-05T16:21:28.200Z,35.6975,-117.483,0.3,2.18,ml,29,86,0.112,0.18,ci,ci38452927,2019-07-05T16:32:30.070Z,"11km SW of Searles Valley, CA",earthquake,0.3,31.61,0.172,26,automatic,ci,ci
2019-07-05T16:21:01.270Z,35.7641667,-117.5691667,4.05,1.42,ml,22,83,0.05639,0.16,ci,ci38452919,2019-07-05T16:24:29.606Z,"15km W of Searles Valley, CA",earthquake,0.26,0.65,0.154,22,automatic,ci,ci
2019-07-05T16:20:26.230Z,35.598,-117.5723333,11.61,1.49,ml,19,105,0.1483,0.15,ci,ci38452911,2019-07-05T16:33:05.346Z,"10km ESE of Ridgecrest, CA",earthquake,0.29,1.02,0.143,25,automatic,ci,ci
2019-07-05T16:18:29.400Z,35.7633333,-117.5808333,7.69,1.73,ml,26,73,0.05402,0.15,ci,ci38452903,2019-07-05T16:29:25.560Z,"16km W of Searles Valley, CA",earthquake,0.23,0.66,0.173,25,automatic,ci,ci
2019-07-05T16:18:22.230Z,35.5655,-117.6245,6.77,1.23,ml,12,91,0.09781,0.22,ci,ci38452895,2019-07-05T16:22:07.992Z,"8km SE of Ridgecrest, CA",earthquake,0.45,1.24,0.05,3,automatic,ci,ci
2019-07-05T16:17:30.340Z,35.662,-117.5501667,2.88,1.83,ml,25,71,0.104,0.16,ci,ci38452887,2019-07-05T16:21:15.526Z,"12km ENE of Ridgecrest, CA",earthquake,0.24,0.66,0.114,26,automatic,ci,ci
2019-07-05T16:16:49.940Z,35.7293333,-117.5458333,2.09,1.35,ml,17,136,0.09592,0.16,ci,ci38452879,2019-07-05T16:20:34.438Z,"14km WSW of Searles Valley, CA",earthquake,0.3,0.62,0.1,13,automatic,ci,ci
2019-07-05T16:16:14.720Z,35.5885,-117.6246667,8.91,1.75,ml,30,55,0.1184,0.16,ci,ci38452871,2019-07-05T16:27:19.390Z,"6km SE of Ridgecrest, CA",earthquake,0.24,0.74,0.151,25,automatic,ci,ci
2019-07-05T16:15:29.320Z,35.7445,-117.5423333,5.93,1.55,ml,16,138,0.08406,0.14,ci,ci38452863,2019-07-05T16:19:20.071Z,"13km WSW of Searles Valley, CA",earthquake,0.39,1.08,0.042,3,automatic,ci,ci
2019-07-05T16:14:51.560Z,35.7776667,-117.606,3.26,2.35,ml,28,59,0.03861,0.16,ci,ci38452855,2019-07-05T16:25:41.110Z,"18km W of Searles Valley, CA",earthquake,0.22,0.62,0.184,25,automatic,ci,ci
2019-07-05T16:14:02.037Z,56.2784,163.731,10,4.7,mb,,146,4.397,1.19,us,us70004b7c,2019-07-05T16:53:39.040Z,"77km E of Ust'-Kamchatsk Staryy, Russia",earthquake,14.5,1.9,0.126,19,reviewed,us,us
2019-07-05T16:13:59.710Z,35.7621667,-117.5663333,5.95,2.2,ml,28,56,0.05916,0.12,ci,ci38452847,2019-07-05T16:18:09.513Z,"15km W of Searles Valley, CA",earthquake,0.2,0.73,0.161,26,automatic,ci,ci
2019-07-05T16:13:37.890Z,35.7366667,-117.5593333,0.35,1.18,ml,17,88,0.08479,0.29,ci,ci38452839,2019-07-05T16:17:25.083Z,"14km WSW of Searles Valley, CA",earthquake,0.58,31.61,0.118,12,automatic,ci,ci
2019-07-05T16:13:01.578Z,59.846,-139.7261,8.1,1.5,ml,,,,1.1,ak,ak0198jvk9yj,2019-07-05T18:27:44.723Z,"33km N of Yakutat, Alaska",ice quake,,0.6,,,automatic,ak,ak
2019-07-05T16:12:51.500Z,35.6785,-117.5023333,1.5,1.26,ml,21,104,0.09745,0.18,ci,ci38452831,2019-07-05T16:16:38.762Z,"13km SW of Searles Valley, CA",earthquake,0.31,0.58,0.201,15,automatic,ci,ci
2019-07-05T16:11:16.870Z,35.7433333,-117.5541667,5.91,0.95,ml,13,135,0.08039,0.16,ci,ci38452823,2019-07-05T16:14:52.043Z,"14km W of Searles Valley, CA",earthquake,0.43,1.16,0.112,11,automatic,ci,ci
2019-07-05T16:09:48.330Z,35.764,-117.5738333,2.88,1.32,ml,15,131,0.0551,0.19,ci,ci38452815,2019-07-05T16:13:36.685Z,"15km W of Searles Valley, CA",earthquake,0.43,0.83,0.125,3,automatic,ci,ci
2019-07-05T16:09:33.843Z,61.7398,-150.6576,52.8,1.4,ml,,,,0.45,ak,ak0198jvjhl4,2019-07-05T16:12:58.535Z,"32km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-05T16:09:19.910Z,35.607,-117.6005,1.14,1.39,ml,17,89,0.1146,0.14,ci,ci38452807,2019-07-05T16:13:04.490Z,"7km ESE of Ridgecrest, CA",earthquake,0.21,0.55,0.17,22,automatic,ci,ci
2019-07-05T16:08:35.630Z,35.7725,-117.5575,6.76,1.32,ml,20,135,0.05403,0.18,ci,ci38452799,2019-07-05T16:12:18.027Z,"14km W of Searles Valley, CA",earthquake,0.37,0.68,0.152,15,automatic,ci,ci
2019-07-05T16:07:58.600Z,35.5705,-117.6276667,6.25,1.3,ml,21,70,0.101,0.19,ci,ci38452791,2019-07-05T16:11:45.952Z,"7km SE of Ridgecrest, CA",earthquake,0.32,1.01,0.188,23,automatic,ci,ci
